date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2018-08-08,896261025.377,896261025.377,565663,38447674804.5,379.89,2016080000.0,20559.0,2878.01638517,272400,23.211279,0.001638,3.5912008438e+15,284864,96877164,5957
2018-08-09,637541349.091,637541349.091,538530,36134818721.3,356.97,1616610000.0,20526.75,2484.60865878,264336,17.8894609887,0.00152276,3.60603618851e+15,267817,92170358,5930
2018-08-10,752880519.661,752880519.661,613892,37033867846.5,365.78,1699400000.0,20444.625,1520.59982619,300800,7.91554342304,0.000861,3.582381034e+15,287151,110198409,5926
2018-08-11,631710667.75,631710667.75,657312,33850096896.9,334.26,1790370000.0,20636.625,507.308149492,327441,0.0,0.0002514,3.55378851417e+15,278297,120592145,5945
2018-08-12,362514384.254,362514384.254,641927,32495378966.3,320.82,1625420000.0,20352.375,362.477779727,325900,0.0,0.00018503225,3.49094092487e+15,262497,115265909,5835
2018-08-13,928432490.587,928432490.587,694941,32439553591.5,320.21,1751190000.0,20398.78125,526.721996785,342713,0.0,0.000200940000084,3.50041271672e+15,296171,128911834,5872
2018-08-14,1038197358.6,1038197358.6,690348,29017864124.8,286.37,2137850000.0,20333.625,599.407782407,325295,0.0515466,0.0002428025,3.54529726099e+15,307473,130121230,5952
2018-08-15,727851011.373,727851011.373,648565,28417811612.8,280.39,1878150000.0,20347.3125,590.092590064,318018,0.0,0.000316476,3.5069070551e+15,280616,117898133,5965
2018-08-16,482332485.61,482332485.61,716732,28660961317.0,282.74,1552970000.0,20427.65625,524.785201273,345015,0.0,0.000207318,3.4366752357e+15,292714,132630688,5940
2018-08-17,596814393.065,596814393.065,607270,29167926756.1,287.68,1995460000.0,20502.65625,1935.16300761,301690,6.2668442258,0.000789525,3.48303439122e+15,282401,119799727,5840
2018-08-18,388603709.276,388603709.276,627522,32126201599.9,316.79,1764020000.0,20471.34375,441.953223477,294917,0.0,0.000207145,3.44165145052e+15,232833,132440767,5883
2018-08-19,271721901.765,271721901.765,599660,29990632585.2,295.67,1447910000.0,20455.6875,394.178710096,289102,0.0,0.000105,3.46886713197e+15,225425,130550756,5930
2018-08-20,485536963.071,485536963.071,663769,30576127954.2,301.38,1413790000.0,20446.21875,406.410218505,323288,0.0,0.0001071,3.49474312383e+15,282689,149092855,5932
2018-08-21,442145430.257,442145430.257,605639,27735841656.1,273.33,1164120000.0,20493.28125,377.618559441,286020,0.0,0.000158706,3.51608640721e+15,251340,150507287,5961
2018-08-22,548964846.354,548964846.354,594918,28617990623.9,281.97,1507660000.0,20301.375,891.346476414,295214,0.0,0.000207044,3.59396861311e+15,248217,135197700,5922
2018-08-23,466813447.471,466813447.471,599557,27586560191.1,271.75,1271160000.0,20343.84375,599.908997809,292229,0.0570675,0.000168,3.45197055153e+15,263137,142271749,5853
2018-08-24,432912915.656,432912915.656,596227,28237256474.6,278.11,1450170000.0,20734.03125,1055.96355697,306330,0.166866,0.0002106936,3.43123139313e+15,257054,135916665,5946
2018-08-25,326915168.542,326915168.542,577239,28767849228.8,283.28,1208360000.0,20423.25,333.52051676,292297,0.07478592,0.00011443068,3.50050498518e+15,259547,147774706,5926
2018-08-26,300896557.308,300896557.308,574072,28391826545.2,279.52,1206650000.0,20420.625,950.622764083,303180,0.041928,0.0001283364,3.56973374933e+15,258487,143877724,5947
2018-08-27,519111451.46,519111451.46,645935,27974513889.8,275.35,1406790000.0,20543.4375,376.453585525,322121,0.0,0.0001735566,3.49541998363e+15,271235,147734568,5942
2018-08-28,465828292.555,465828292.555,613844,29127993345.3,286.65,1513350000.0,20388.09375,380.620382286,313812,0.28665,0.00017438306,3.49115501692e+15,287051,153252282,5898
2018-08-29,501265860.836,501265860.836,546841,30100669842.6,296.16,1474460000.0,20270.25,530.744662465,258942,0.08707104,0.000228444,3.45609300705e+15,238511,144609036,5890
2018-08-30,457862294.536,457862294.536,592847,29454389491.3,289.75,1513100000.0,20488.40625,441.391249486,276280,0.028975,0.00019855,3.43229422301e+15,257030,139877930,5910
2018-08-31,483690872.329,483690872.329,577258,28888802060.0,284.12,1411910000.0,20430.9375,447.892055737,280262,0.198884,0.0002179314,3.46588356059e+15,260138,131668077,5953
2018-09-01,352302159.708,352302159.708,656254,28831229500.7,283.5,1546630000.0,20385.9375,360.563523101,310362,0.0,0.000168,3.42721877935e+15,279066,139635900,5880
2018-09-02,296492759.198,296492759.198,620267,30052573630.4,295.45,1321050000.0,20499.9375,332.101884048,318097,0.0,0.000143034,3.38592074077e+15,261168,138990835,6027
2018-09-03,572169382.242,572169382.242,631429,30030903466.9,295.18,1394490000.0,20327.53125,372.263742203,320341,0.044277,0.000147,3.40653739901e+15,287623,147202668,5887
2018-09-04,1213529554.32,1213529554.32,589521,29439042346.1,289.3,1554870000.0,20544.28125,459.97845734,299259,0.3176537144,0.00020177725,3.39475399267e+15,267488,137784899,5968
2018-09-05,808418032.194,808418032.194,626957,29113952769.0,286.05,2390390000.0,20329.5,362.380209841,306686,0.429075,0.0001753345,3.43548245495e+15,296219,151363404,5956
2018-09-06,801284212.622,801284212.622,588959,23581321840.8,231.65,2097310000.0,20565.75,511.158838466,293094,1.8532,0.000251175,3.39978782687e+15,300386,141998572,6048
2018-09-07,651384283.539,651384283.539,582184,23370975930.7,229.53,1678260000.0,20218.3125,506.599508057,296253,0.15493275,0.000261105,3.39965645555e+15,260736,148491755,5913
2018-09-08,525260687.181,525260687.181,543337,22192044628.7,217.91,1517200000.0,20289.75,404.495483618,277064,0.0,0.0002595475,3.3759195934e+15,225257,149634966,5936
2018-09-09,474110006.701,474110006.701,565631,20207427644.4,198.38,1585980000.0,20266.875,433.078937123,279792,0.0,0.000269216,3.20959304352e+15,232806,130475678,5899
2018-09-10,535372081.232,535372081.232,561611,20156971637.1,197.85,1502960000.0,20436.75,448.309581241,273425,0.284944775821,0.000252,3.22098046507e+15,260489,141297601,6007
2018-09-11,560128367.372,560128367.372,557317,20194273183.2,198.18,1568900000.0,20245.125,512.254527645,250195,0.1337715,0.000293371875,3.19734014939e+15,248044,133946969,6002
2018-09-12,789882307.119,789882307.119,570673,18898335891.9,185.42,1874850000.0,20403.1875,519.583146426,250192,0.10708005,0.000320382,3.13309179527e+15,258962,145832808,6043
2018-09-13,494880046.438,494880046.438,555753,18724996951.7,183.68,2330720000.0,20422.78125,535.655261394,266721,0.36736,0.000347859,3.04995601845e+15,264723,144342373,6004
2018-09-14,513765995.23,513765995.23,514394,21684171660.2,212.67,2232190000.0,20431.96875,392.433137938,241300,0.319005,0.00027712975,3.14274348065e+15,242080,159592770,6066
2018-09-15,329423461.164,329423461.164,479695,21397334937.1,209.81,1670490000.0,20437.03125,385.383483216,210965,0.0755316,0.0002801115,3.14668491406e+15,210294,156163251,6051
2018-09-16,296968490.442,296968490.442,458432,22726174343.0,222.8,1502260000.0,20509.125,370.196807499,209730,0.09775109376,0.000251175,3.12949467772e+15,203708,166179667,6113
2018-09-17,476426126.054,476426126.054,553720,22605798651.0,221.58,2019910000.0,20476.3125,442.143632483,254632,0.05869454778,0.000286616,3.14008657292e+15,241181,157588581,6080
2018-09-18,390605010.552,390605010.552,500513,20112274007.8,197.09,1800640000.0,20181.65625,543.078626346,225908,0.19709,0.000317298,3.17889179712e+15,224322,156194415,5967
2018-09-19,376563696.314,376563696.314,507255,21379291461.4,209.47,1733330000.0,20548.875,698.459808022,217447,0.83788,0.000432112,3.17066009379e+15,240308,122608861,6123
2018-09-20,442537322.223,442537322.223,498146,21467483356.0,210.29,1782070000.0,20424.28125,494.757311552,234016,1.03820177912,0.0003746995,3.17654228715e+15,239757,145802634,6014
2018-09-21,758710594.105,758710594.105,544686,22999618129.9,225.25,2836200000.0,20719.40625,680.152691788,246239,2.74859623125,0.00042,3.11210543976e+15,268053,159668470,6084
2018-09-22,419292629.795,419292629.795,470309,25259772083.1,247.34,1921820000.0,20321.53125,419.376992862,217764,0.74202,0.000296635,3.27808982963e+15,220613,151077283,6038
2018-09-23,371972223.367,371972223.367,468627,24616171927.6,240.99,1693470000.0,20322.28125,370.29807188,215113,0.338634044463,0.00025200922,3.24898229331e+15,211285,156625559,6080
2018-09-24,507134802.891,507134802.891,480337,25014414742.5,244.84,1748740000.0,20342.25,679.386812613,217868,1.46904,0.00035076,3.26468198522e+15,219279,174276721,6075
2018-09-25,470166635.477,470166635.477,519108,23332847269.4,228.33,2120360000.0,20418.0,514.749182324,230533,0.68499,0.0003762396,3.22255535623e+15,235617,172456307,6113
2018-09-26,464185909.121,464185909.121,493507,22347341092.7,218.65,1756100000.0,20603.15625,535.126297949,215166,0.65595,0.000417428,3.28366908902e+15,227359,181786029,6112
2018-09-27,401032724.898,401032724.898,504047,22024367120.5,215.44,2030320000.0,20514.375,569.997043131,235020,1.50808,0.00042,3.2767652824e+15,237501,179252393,6081
2018-09-28,420196697.926,420196697.926,500407,23419168599.0,229.04,2018120000.0,20415.0,620.865649011,237296,1.60328,0.000442071,3.2856468302e+15,240680,171156020,6098
2018-09-29,340227744.363,340227744.363,434315,22674457624.6,221.71,2208720000.0,20239.6875,662.158329233,201919,1.55659509231,0.000483,3.26576271399e+15,203006,124506705,6095
2018-09-30,333340409.752,333340409.752,479351,23662327450.2,231.33,1765560000.0,20511.09375,522.137411449,231316,0.92532,0.000403608,3.26016075134e+15,225678,145793056,6114
2018-10-01,327751125.836,327751125.836,476308,23860383794.9,233.22,1597500000.0,20302.40625,611.806878826,222642,1.39932,0.000451624680026,3.24065260142e+15,220008,149896751,6095
2018-10-02,280175439.858,280175439.858,490262,23648538352.1,231.1,1542080000.0,20514.1875,646.265081062,219856,0.27732,0.000475725615018,3.21192507874e+15,214714,148979852,6180
2018-10-03,402749305.779,402749305.779,559006,23172999410.2,226.41,1683930000.0,20293.21875,444.725781938,259693,0.0,0.000273,3.22608518642e+15,230837,130142896,6075
2018-10-04,385579141.644,385579141.644,559181,22567386600.5,220.45,1479500000.0,20371.875,441.22754669,269797,0.0427020468,0.000268568,3.26175345893e+15,245847,139236168,6146
2018-10-05,377926617.999,377926617.999,595361,22758489564.0,222.27,1547330000.0,20177.0625,429.831401692,285832,0.0,0.000230865657,3.27700127579e+15,251591,127159907,6099
2018-10-06,267972513.369,267972513.369,596865,23303676388.6,227.55,1505070000.0,20491.96875,290.769198671,284750,0.0023665200066,0.000103422,3.25260850613e+15,265479,109566965,6222
2018-10-07,240300634.799,240300634.799,497767,23092114681.7,225.44,1470480000.0,20521.3125,314.18782923,231585,0.0135264,0.000176312,3.27528911457e+15,215643,96121905,6241
2018-10-08,401059846.221,401059846.221,542842,23206947922.5,226.51,1470740000.0,20424.9375,431.496702614,251483,0.020122967192,0.000295662,3.31160207765e+15,236715,105264175,6179
2018-10-09,361058088.019,361058088.019,537028,23539170426.0,229.71,1405130000.0,20352.9375,387.495837113,255081,0.0,0.0002254472,3.28936128876e+15,216626,112188265,6149
2018-10-10,387803952.577,387803952.577,516772,23329324042.1,227.62,1384040000.0,20361.75,447.940964711,246000,0.136572,0.000315,3.29491049526e+15,226089,104033046,6168
2018-10-11,771323591.788,771323591.788,570525,23127920090.6,225.61,2167620000.0,20485.3125,471.926908759,260509,0.028111006,0.000303096,3.21969928438e+15,243204,111592995,6143
2018-10-12,431836680.894,431836680.894,562140,19348849608.8,188.71,1487900000.0,20384.0625,617.706520971,255526,0.0,0.000315,3.23720857217e+15,223000,124643546,6170
2018-10-13,256209350.539,256209350.539,541797,20137639442.7,196.36,1167610000.0,20437.125,341.114582158,252755,0.0,0.00016728558,3.19643311253e+15,217205,106962595,6176
2018-10-14,253480149.85,253480149.85,511719,20482607951.8,199.69,1169260000.0,20461.3125,295.784466141,237994,0.0,0.000164697,3.22077603952e+15,203419,94228890,6182
2018-10-15,751102086.811,751102086.811,562011,20034100883.1,195.27,2865830000.0,20317.125,409.714491825,268107,0.097635,0.000311332826112,3.21546233633e+15,248781,107153415,6095
2018-10-16,538804853.892,538804853.892,575450,21511256920.9,209.63,1532280000.0,20380.96875,351.755167763,276792,0.0362597011,0.00021,3.20559718244e+15,250671,107881069,6114
2018-10-17,444476442.011,444476442.011,580354,21576398640.4,210.22,1444130000.0,20397.28125,382.899377009,283208,0.01318941302,0.000227429240019,3.18985417266e+15,249995,108888589,6130
2018-10-18,535927617.082,535927617.082,565791,21291102999.5,207.4,1365860000.0,20439.46875,362.98637735,269712,0.0,0.0002170935,3.23757831654e+15,245004,109136645,6142
2018-10-19,399436270.435,399436270.435,601119,20869716153.1,203.26,1264480000.0,20293.59375,414.567744807,264053,0.0,0.000285747,3.21360531272e+15,234777,112470618,6065
2018-10-20,318550793.868,318550793.868,534080,20899859118.4,203.51,1238780000.0,20449.96875,365.682893583,255541,0.0107962055,0.0002598606,3.15720568224e+15,231475,97001285,6158
2018-10-21,432292940.461,432292940.461,508014,21097310359.4,205.39,1190300000.0,20354.71875,331.528021882,244529,0.0,0.0002309787,3.12831497553e+15,207553,98694145,6124
2018-10-22,364251662.895,364251662.895,577314,21079072980.8,205.17,1328980000.0,20250.65625,399.544008318,284591,0.0,0.000223752,3.11461858218e+15,245202,118695553,6065
2018-10-23,381208604.517,381208604.517,556231,20964299914.4,204.02,1237490000.0,20575.875,407.241400126,271428,0.040967216,0.000274495,3.09987069646e+15,244347,108661000,6168
2018-10-24,381393396.912,381393396.912,532709,20980381280.7,204.13,1102220000.0,20383.03125,470.944435058,273467,0.695446295188,0.0003600175,3.14733456874e+15,253199,126564501,6124
2018-10-25,500350473.803,500350473.803,537236,20957477041.2,203.87,1102900000.0,20246.625,543.008039416,260626,0.190433030235,0.00037774,3.12225494283e+15,247801,133964757,6123
2018-10-26,392399269.976,392399269.976,551218,20804340299.8,202.34,1161310000.0,20499.84375,480.749730708,269456,0.242977945366,0.00033560253125,3.06479268628e+15,252383,123138046,6122
2018-10-27,227076204.889,227076204.889,499165,20913439417.4,203.36,1084810000.0,20245.03125,352.777078103,245068,0.0,0.000243945,3.1277612851e+15,211461,92805166,6100
2018-10-28,227953011.487,227953011.487,509862,21035449637.0,204.51,1139140000.0,20309.0625,332.819870181,247334,0.04045719075,0.0002205,3.09652301601e+15,221942,95577302,6137
2018-10-29,448923209.422,448923209.422,614695,21107610088.2,205.17,1517230000.0,20396.0625,427.227664414,293855,0.037664431539,0.000293964,3.05183846185e+15,271592,120260852,6111
2018-10-30,357608384.519,357608384.519,608397,20291536652.8,197.2,1363500000.0,20171.25,422.831718432,302837,0.0,0.000293391,3.09948958185e+15,262228,115319381,6043
2018-10-31,405339149.881,405339149.881,585707,20342416908.0,197.65,1442380000.0,20505.09375,423.391560466,295977,0.025265895975,0.000273,3.10843103482e+15,261009,110007579,6157
2018-11-01,350464541.956,350464541.956,589096,20335192701.9,197.54,1336700000.0,20239.21875,406.728329796,274529,0.0,0.0002686824,3.06159802472e+15,253689,109763750,6069
2018-11-02,415557861.43,415557861.43,548534,20487739444.1,198.98,1451870000.0,20139.65625,443.731385232,239952,0.0,0.00036155,3.00450203615e+15,235002,104183397,6069
2018-11-03,241844281.628,241844281.628,505015,20672077801.9,200.74,1307150000.0,20180.34375,396.984332617,231301,0.0,0.000309366,3.00083084597e+15,218620,96680956,6119
2018-11-04,337064884.719,337064884.719,510848,20616428718.0,200.16,1749300000.0,20283.09375,353.364412997,238197,0.0,0.000315,3.03349507154e+15,214515,97059819,6109
2018-11-05,532158858.631,532158858.631,582354,21335981889.3,207.1,1613510000.0,20394.09375,503.192426932,264179,0.10355,0.00042,2.98938761529e+15,257958,106688788,6075
2018-11-06,443246148.75,443246148.75,597166,21522997616.2,209.47,1856940000.0,20251.78125,508.60211758,253402,0.0,0.00042,3.01342508678e+15,253421,114570828,6064
2018-11-07,516493079.697,516493079.697,564602,22560768202.5,218.9,1927830000.0,20481.46875,467.816806095,239803,0.0,0.00037308,3.00273838568e+15,243378,109335876,6144
2018-11-08,433967637.558,433967637.558,555392,22403150215.8,217.33,1769080000.0,20233.40625,547.588247249,234636,0.0,0.000381975,3.06221284048e+15,238875,111487489,6066
2018-11-09,386193953.18,386193953.18,547848,21857291426.9,211.99,1554750000.0,20247.28125,411.388152068,259703,0.21199,0.000331065,3.0031364971e+15,251731,106404819,6091
2018-11-10,252190051.374,252190051.374,489120,21653195232.7,209.97,1377760000.0,20416.125,298.407835967,240779,0.01994715,0.000206947,2.99930088519e+15,214599,100102037,6113
2018-11-11,259987143.548,259987143.548,527799,21916049105.3,212.48,1501600000.0,20310.09375,276.610296667,265502,0.0,0.000159763035,3.08239511687e+15,230079,104633209,6121
2018-11-12,424809758.537,424809758.537,571162,21820085619.6,211.51,1452380000.0,20310.28125,443.353550256,262679,0.0232661,0.000247695,3.00784739232e+15,252931,113664810,6171
2018-11-13,402728228.701,402728228.701,553590,21683828108.5,210.15,1610260000.0,20272.3125,477.617245935,250432,0.0231165,0.0002607,3.03251917818e+15,243153,107890716,6095
2018-11-14,699575315.219,699575315.219,582181,21314525337.0,206.53,2595330000.0,20119.125,578.049841788,259729,0.2443022717,0.000361968,3.06279939586e+15,266983,114327476,6071
2018-11-15,662622877.371,662622877.371,563051,18776172150.4,181.9,2638410000.0,20007.1875,628.564345398,250765,0.58106136,0.00042,3.06979460696e+15,260726,107165038,6073
2018-11-16,461254602.223,461254602.223,552107,18673610379.5,180.87,2015330000.0,20278.875,543.543242039,241015,0.0,0.000334467,3.08901175072e+15,239878,105713694,6182
2018-11-17,267010320.909,267010320.909,505581,18108662988.2,175.36,1832800000.0,20020.40625,408.434085837,221405,0.0,0.000252,3.01397295909e+15,214800,94753394,6112
2018-11-18,371614853.952,371614853.952,484801,17989922625.9,174.18,1810920000.0,20209.21875,459.693128179,216844,0.0,0.000256473,2.99178592106e+15,203222,90417923,6159
2018-11-19,990012964.842,990012964.842,622942,18303000200.2,177.18,2745160000.0,19913.53125,632.835654231,292341,1.08252515064,0.000342045,2.99630859876e+15,299988,113991351,5999
